p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.93326540766042e-43,-1.67113720076083,0.67,0.823,3.32444319501287e-39,0,CRIP1
8.55135219555508e-42,-0.928977429222093,0.009,0.272,1.47049052354765e-37,0,DNASE1L3
1.35566898297286e-41,-1.33393112157694,0.05,0.356,2.33120838312013e-37,0,EPCAM
1.65779574044505e-40,-1.10347693644871,0.382,0.715,2.85074555526931e-36,0,ETV3
1.91686687508093e-40,-1.04724143276594,0.792,0.907,3.29624427838917e-36,0,SQSTM1
2.02469221555849e-40,-1.24377835005953,0.222,0.568,3.48166073387438e-36,0,NUDT17
3.0440545942301e-40,0.807076161067627,0.867,0.69,5.23455628023809e-36,0,PLSCR1
1.12327372084654e-39,-0.967081386633274,0.511,0.771,1.93158149036771e-35,0,H2-T23
1.86012084290225e-39,0.738723876061216,0.93,0.778,3.19866380145471e-35,0,CORO1A
2.80708076163732e-39,-2.03493750179352,0.1,0.421,4.82705607771154e-35,0,H2-M2
4.15291475681388e-39,0.769088538666924,0.812,0.585,7.14135221581714e-35,0,TES
7.97373014676205e-39,-1.13449951515872,0.079,0.397,1.3711626360372e-34,0,MX1
1.69936325089776e-38,-1.21025829924204,0.959,0.978,2.92222504624378e-34,0,H2AFZ
1.8615784709556e-38,-1.18918331335898,0.222,0.573,3.20117033865524e-34,0,TUBA1C
3.60609720447305e-38,1.01256170956419,0.552,0.235,6.20104475281185e-34,0,ANK
8.32613369908691e-38,-1.07230586348414,0.688,0.879,1.43176195089498e-33,0,ID2
1.4083002080219e-37,0.816534307200042,0.869,0.633,2.42171303771446e-33,0,RAB29
1.68290801462038e-37,0.833263412903858,0.814,0.584,2.89392862194121e-33,0,TXNRD1
2.34656826569778e-37,1.0119659326546,0.692,0.377,4.03515878969389e-33,0,CD37
3.045674130616e-37,0.831928205599541,0.414,0.114,5.23734123500728e-33,0,SUSD2
3.41423435600662e-37,-1.01770715110994,0.036,0.309,5.87111739858898e-33,0,GBP2
3.75239973324642e-37,0.686228721264903,0.95,0.831,6.45262658129054e-33,0,S100A4
4.89054390614833e-37,-1.44417118830629,0.69,0.849,8.40977930101266e-33,0,CCR7
5.11270303997689e-37,0.743806089820093,0.799,0.621,8.79180414754426e-33,0,TMEM14C
1.22305476324928e-36,1.04611393492094,0.507,0.181,2.10316497088347e-32,0,NRGN
2.29418768181052e-36,-0.84096782423605,0.161,0.496,3.94508513764137e-32,0,TAP2
3.13451947478596e-36,0.64230214569258,0.923,0.791,5.39011968884194e-32,0,BANF1
9.32862379334406e-36,0.924821796423935,0.697,0.362,1.60415014750344e-31,0,KIF21A
1.29943448235532e-35,0.827131448524359,0.697,0.337,2.2345075358582e-31,0,CLIC3
1.48993143724547e-35,-1.04513786144967,0.781,0.905,2.56208609948732e-31,0,DUSP1
1.98246930149251e-35,-1.1378815558875,0.19,0.509,3.40905421084652e-31,0,LY75
3.43590750578786e-35,-0.979655599817812,0.394,0.687,5.90838654695281e-31,0,ITGB1
4.76933444099812e-35,0.659971307131483,0.928,0.807,8.20134750474036e-31,0,EIF5A
5.50349626294129e-35,1.07768102438152,0.602,0.26,9.46381217375385e-31,0,MDK
1.74488120088404e-34,-1.00495667150436,0.765,0.859,3.00049771304019e-30,0,BASP1
2.04858883046155e-34,-0.776269792711747,0.819,0.921,3.52275335286169e-30,0,PSME1
5.16856759421784e-34,-0.981629944994599,0.174,0.477,8.887868835017e-30,0,PHF11B
9.01389753718435e-34,-0.813888030043957,0.837,0.935,1.55002982049422e-29,0,TRAF1
1.05522293058577e-33,0.699427352868828,0.826,0.69,1.81456135143528e-29,0,MDH2
1.36203703824262e-33,-2.22989116010488,0.057,0.305,2.342158890962e-29,0,CLU
2.83463995417021e-33,-1.75096716493146,0.154,0.414,4.87444686519109e-29,0,ZMYND15
6.80916437373485e-33,-1.97831166563311,0.097,0.363,1.17090390570744e-28,0,ASPRV1
8.41064935645712e-33,-0.959651559952241,0.183,0.502,1.44629526333637e-28,0,APOBEC1
8.74660393157559e-33,-0.99981588067574,1,1,1.50406601207374e-28,0,MALAT1
1.02515697582961e-32,-0.942558058306469,0.077,0.356,1.76285993563661e-28,0,CD44
1.90043841200434e-32,0.598135257668893,0.923,0.819,3.26799389328266e-28,0,LIMD2
2.01515028299087e-32,0.753548480247723,0.446,0.157,3.4652524266311e-28,0,GPR25
5.677831179334e-32,0.511929062233333,0.991,0.941,9.76359849598274e-28,0,LCP1
8.16174256044912e-32,-1.14766836991989,0.33,0.644,1.40349325069483e-27,0,CDKN1A
9.7808953011306e-32,0.673085428472318,0.88,0.706,1.68192275598242e-27,0,H2-DMA
3.33582603351833e-31,-0.725692426913397,0.041,0.289,5.73628644723813e-27,0,AIF1
3.64241630068701e-31,0.776355436956758,0.559,0.256,6.26349907066139e-27,0,CNTN1
4.79470129368129e-31,0.665166029523298,0.335,0.086,8.24496834461435e-27,0,TTYH1
5.3719437503088e-31,0.764658610080643,0.817,0.532,9.23759447303101e-27,0,PLEK
7.48316511321862e-31,0.765103295895898,0.851,0.625,1.28680507286907e-26,0,KCTD12
9.69853210583621e-31,0.591276935678189,0.948,0.867,1.6677595809196e-26,0,NEDD4
1.00577905152735e-30,0.808830890682908,0.584,0.285,1.72953765700643e-26,0,CADM1
1.02924872136083e-30,0.774732244024582,0.683,0.419,1.76989610125207e-26,0,GNG10
1.17500501691028e-30,-1.11729169246293,0.269,0.543,2.02053862707891e-26,0,IRF8
5.068763349649e-30,-1.48594756798395,0.633,0.801,8.71624545605642e-26,0,EPSTI1
5.81363419451703e-30,0.549833642514646,0.95,0.836,9.99712536089148e-26,0,NME2
7.39036325229759e-30,-0.888150026772031,0.862,0.94,1.27084686486509e-25,0,UBC
7.70989390988176e-30,0.680518081216483,0.706,0.508,1.32579335674327e-25,0,OSTC
9.88239527112089e-30,-0.861551425378099,0.45,0.706,1.69937669082195e-25,0,H2-Q4
1.01339447357342e-29,-0.961227761054659,0.276,0.575,1.74263313675685e-25,0,CREG1
1.54979599028944e-29,0.814126144087389,0.557,0.316,2.66502918490172e-25,0,ACAA2
1.73691774436438e-29,0.85294624921465,0.443,0.158,2.98680375320899e-25,0,TMEM45B
2.63864382905024e-29,-0.789021344242435,0.5,0.735,4.5374119284348e-25,0,TAPBP
3.01594284471977e-29,0.611119804657746,0.853,0.666,5.18621531578012e-25,0,SET
3.50183443941511e-29,-0.703815056473706,0.072,0.334,6.02175450201823e-25,0,GPR137B
6.55584494479626e-29,-0.532819652453847,0.002,0.179,1.12734309670716e-24,0,CD247
6.71494032288522e-29,-0.695701156597309,0.161,0.461,1.15470113792334e-24,0,TRAFD1
6.94753313077733e-29,0.385325183447501,1,0.995,1.19469779716847e-24,0,RPS8
1.47764092286681e-28,0.800897745371278,0.434,0.158,2.54095133096177e-24,0,CYBB
2.37162534746154e-28,0.784861169388253,0.518,0.23,4.07824694749486e-24,0,DUSP4
3.5785484922206e-28,0.706447263291626,0.559,0.365,6.15367198722254e-24,0,UCHL3
3.62877233283041e-28,0.44055061253432,1,0.998,6.24003690353518e-24,0,PFN1
3.74770206810194e-28,0.581335094397662,0.903,0.799,6.4445484763081e-24,0,ARHGDIB
3.89729235521626e-28,0.497485029435971,0.991,0.903,6.70178393402988e-24,0,BCL2A1D
9.03484836823737e-28,0.642518700701647,0.369,0.128,1.5536325254021e-23,0,TMEM132C
1.35090674379295e-27,0.727214482846037,0.326,0.093,2.32301923662636e-23,0,SCN3A
1.77180404496398e-27,0.699751815597385,0.683,0.433,3.04679423572006e-23,0,GRAP
3.02801934704057e-27,-0.837019375405312,0.389,0.668,5.20698206917097e-23,0,MXD1
3.60988833751189e-27,0.693622743128162,0.468,0.195,6.20756398518545e-23,0,PHGDH
3.75106957824158e-27,0.649832569601644,0.783,0.564,6.45033924674422e-23,0,CHD3
5.75041624597839e-27,-0.558508250085369,0.061,0.305,9.88841577658443e-23,0,NLRC5
7.20804285701584e-27,0.717955738553357,0.676,0.412,1.23949504969244e-22,0,CCR6
8.169953118671e-27,-0.728967614155989,0.747,0.853,1.40490513828667e-22,0,SPINT2
1.07143789546501e-26,-0.54635842311593,0.041,0.265,1.84244460504163e-22,0,GBP5
1.19139129156322e-26,0.631284731930427,0.387,0.14,2.04871646497211e-22,0,SLC25A37
1.25509834617157e-26,-0.647932853593771,0.138,0.42,2.15826711607663e-22,0,TAPBPL
1.29391844684548e-26,-0.740138461312912,0.204,0.495,2.2250221611955e-22,0,TNFRSF1B
2.11906043585119e-26,-0.677741758576774,0.991,0.993,3.64393632548971e-22,0,HSPA8
2.39510416643852e-26,-0.566219886040265,0.032,0.244,4.11862112460768e-22,0,GPM6B
3.18261410787334e-26,-0.788108244073511,0.158,0.431,5.47282321989899e-22,0,ARHGAP31
4.24822338312049e-26,0.7015726582864,0.636,0.407,7.30524492961399e-22,0,RBM38
1.04353079968079e-25,0.697220732358409,0.516,0.245,1.79445556313109e-21,0,GRIA3
1.56670742805687e-25,-0.67237276577702,0.038,0.253,2.69411009328659e-21,0,LIMA1
1.76526430887266e-25,-0.728048759141085,0.367,0.644,3.03554850553743e-21,0,SAMHD1
2.0507608047508e-25,0.455065706675622,0.993,0.934,3.52648827984948e-21,0,BCL2A1B
3.08559833847575e-25,-1.18848576062232,0.131,0.367,5.3059949028429e-21,0,LAD1
4.27773771499535e-25,0.815444441896797,0.462,0.241,7.355997774706e-21,0,HSPA2
5.40353597069952e-25,0.671893614089922,0.493,0.262,9.29192045521489e-21,0,BCAM
6.200710764587e-25,-0.686184059069417,1,1,1.06627422307838e-20,0,TMSB4X
6.22217187190609e-25,0.701225895311868,0.857,0.632,1.06996467509297e-20,0,CCND1
6.5233522173468e-25,0.508214010763671,0.876,0.793,1.12175564729496e-20,0,MPC1
7.26558187357245e-25,-0.925906868856385,0.661,0.785,1.24938945897952e-20,0,CD63
8.41293509993276e-25,-1.12476386615821,0.566,0.706,1.44668831978444e-20,0,TSPO
1.01036178772024e-24,-0.749683902549356,0.224,0.498,1.73741813016372e-20,0,RNF115
1.19107627168155e-24,0.597172204163416,0.602,0.465,2.0481747567836e-20,0,STX7
1.21001190254627e-24,0.667670666158029,0.701,0.46,2.08073646761857e-20,0,PDLIM4
1.30582477003987e-24,-0.776536700460003,0.538,0.765,2.24549627456056e-20,0,ITM2C
1.98767358375323e-24,-0.9191081295744,0.195,0.456,3.41800349462206e-20,0,DAP
1.99839294333255e-24,0.670754046931421,0.563,0.302,3.43643650535465e-20,0,SLA
3.10981276754056e-24,-0.645558591523178,0.032,0.228,5.34763403506274e-20,0,AIF1L
4.06184812331355e-24,0.697257133151041,0.652,0.432,6.98475403284998e-20,0,PEPD
4.89688192956603e-24,-0.620065686306479,0.086,0.324,8.42067816608175e-20,0,FLT3
5.22225622309121e-24,0.51757139498257,0.887,0.79,8.98019180122764e-20,0,YWHAE
6.14053464299343e-24,0.608919121134078,0.753,0.567,1.05592633720915e-19,0,ARL6IP5
6.31363369246398e-24,0.598473576087901,0.464,0.229,1.08569244975611e-19,0,UBE2E2
7.99611995612107e-24,-0.753451794281496,0.061,0.28,1.37501278765458e-19,0,RAB38
9.76505881047562e-24,0.668804852975868,0.597,0.353,1.67919951304939e-19,0,SIGLECG
1.39469551340573e-23,0.376638524293392,0.991,0.879,2.39831840485249e-19,0,TMEM176A
1.56167980439417e-23,0.61257849838657,0.894,0.759,2.68546459163622e-19,0,UAP1
2.37371452123979e-23,0.734054328322279,0.405,0.219,4.08183949072394e-19,0,HSPA4L
2.77507779943485e-23,-0.790196648528501,0.161,0.407,4.77202378390817e-19,0,PLA2G16
3.36202034545144e-23,-0.733860612572294,0.025,0.207,5.7813301860383e-19,0,GNGT2
4.2648824185727e-23,0.537732467216598,0.808,0.683,7.33389180697761e-19,0,ERH
4.29405450514534e-23,0.622229035395149,0.317,0.115,7.38405612704793e-19,0,MMAA
5.07661900556598e-23,-1.09581898051798,0.371,0.564,8.72975404197126e-19,0,GYG
5.95635320306603e-23,0.475676385385982,0.959,0.888,1.02425449679923e-18,0,H2-DMB2
8.50047375847641e-23,-0.666212424130403,0.018,0.192,1.4617414675076e-18,0,RSAD2
1.1101575502835e-22,0.669248852892529,0.656,0.407,1.90902692346751e-18,0,GSN
1.37601740662678e-22,0.652703086436375,0.715,0.541,2.36619953243541e-18,0,SNRNP25
1.45953803793322e-22,-0.860573614037683,0.283,0.534,2.50982161002996e-18,0,ARL5C
1.57165930574125e-22,0.739970406821485,0.376,0.147,2.70262534215266e-18,0,IL1R2
1.67493173371844e-22,-0.676201024084413,0.12,0.368,2.88021260930223e-18,0,CSF2RB
1.91745052381809e-22,0.544718942993092,0.676,0.403,3.29724792075759e-18,0,SERPINA3G
2.34744285576706e-22,0.638359236040614,0.593,0.377,4.03666273477703e-18,0,PACSIN2
2.60878769760507e-22,0.614707329041002,0.425,0.177,4.48607132480168e-18,0,MEF2C
2.70975530304781e-22,0.552165310959374,0.197,0.04,4.65969521912102e-18,0,RGS7BP
3.11021303915436e-22,-0.766309060288618,0.362,0.628,5.34832234212984e-18,0,NEAT1
3.73334705163386e-22,0.481213871630106,0.805,0.688,6.41986358998958e-18,0,PEBP1
3.99801681661195e-22,-0.910449669239049,0.321,0.573,6.87498971784591e-18,0,AC149090.1
4.04335448885598e-22,-0.590790636871432,0.093,0.326,6.95295237903675e-18,0,CBLB
4.34418521491052e-22,-0.707504702759076,0.735,0.837,7.47026089556013e-18,0,COX5A
6.5556930957261e-22,-0.594824018846999,0.061,0.272,1.12731698474106e-17,0,TNNI2
7.4306365455012e-22,-0.649021370823907,0.916,0.95,1.27777226036439e-17,0,ITM2B
7.46091234875812e-22,-0.618296894120788,0.133,0.38,1.28297848749245e-17,0,MAPRE2
7.70302028384919e-22,0.600595463289002,0.627,0.365,1.32461136801071e-17,0,CADM3
7.88280123381512e-22,0.466954234887221,0.873,0.822,1.35552650016685e-17,0,CNBP
8.28245713813216e-22,-0.978091431439925,0.26,0.459,1.42425132947321e-17,0,MPEG1
1.51848508479507e-21,-0.727429842964582,0.186,0.445,2.61118695181361e-17,0,UBE2L6
1.74798451956905e-21,-1.65107584537791,0.12,0.328,3.00583417985095e-17,0,CCL22
2.9874672107428e-21,-0.24515751205324,0,0.119,5.13724861559332e-17,0,NIPAL1
3.06665099594967e-21,-0.807372899949122,0.412,0.607,5.27341305263506e-17,0,CSTB
3.84967279366349e-21,-0.614161237703509,0.416,0.675,6.61989733598374e-17,0,PSMB10
3.96830660146402e-21,0.646545149695229,0.441,0.217,6.82390003187753e-17,0,JARID2
4.40072185460196e-21,0.469304101654134,0.959,0.897,7.56748130117353e-17,0,FCER1G
6.83220630957746e-21,-1.15932916263405,0.029,0.188,1.17486619699494e-16,0,MKI67
7.54024549499332e-21,-0.810716063049737,0.312,0.561,1.29662061531905e-16,0,ACTN1
1.3261807806014e-20,0.612392061187993,0.563,0.312,2.28050047032217e-16,0,GMFG
1.54685893247378e-20,-1.37417461492683,0.247,0.442,2.65997862028192e-16,0,AW112010
2.78931771817516e-20,-0.434082512484435,0.011,0.159,4.79651074817401e-16,0,CTRC
2.93583208414288e-20,-0.636905803776534,0.199,0.445,5.04845685189209e-16,0,H2-T22
3.29629754143543e-20,0.435026388200634,0.921,0.831,5.66831325225236e-16,0,IL2RG
4.1275096253687e-20,0.454702470189833,0.934,0.89,7.09766555178402e-16,0,RBM3
6.83376535124692e-20,-0.647223843769007,0.118,0.337,1.17513428980042e-15,0,DBP
6.85622577296527e-20,0.433450639971493,0.894,0.69,1.17899658391911e-15,0,CD82
8.13560417834603e-20,0.815752255401681,0.441,0.232,1.39899849450838e-15,0,TSC22D1
8.98293446887225e-20,0.523710361187069,0.586,0.443,1.54470541126727e-15,0,MICU1
9.73239806199264e-20,0.608164211853219,0.631,0.462,1.67358317074025e-15,0,EHD1
1.30703191348458e-19,0.582527164413507,0.441,0.212,2.24757207842808e-15,0,SLC7A10
1.44279634666728e-19,-0.440787929556715,0.005,0.133,2.48103259772906e-15,0,IDO1
1.56015162705269e-19,-0.375846841169801,0.998,0.998,2.6828367378798e-15,0,B2M
1.86562595284616e-19,-0.44129133750119,0.02,0.176,3.20813038851425e-15,0,PHF11A
2.04273798746262e-19,-0.624228291096187,0.238,0.488,3.51269224324072e-15,0,RABGAP1L
2.5541498948634e-19,0.510671760467273,0.846,0.737,4.39211615920711e-15,0,SKP1A
3.07762960573091e-19,-0.48783593962382,0.154,0.391,5.29229187001488e-15,0,POGLUT1
3.18347590370128e-19,0.488111543298596,0.842,0.698,5.47430516400472e-15,0,FYB
3.24974048969256e-19,0.573636138135403,0.382,0.166,5.58825374607532e-15,0,DENND2D
3.57823288194093e-19,0.532837909568983,0.319,0.117,6.15312926378563e-15,0,1700019D03RIK
4.2400314381417e-19,-1.1173684598745,0.484,0.601,7.29115806102846e-15,0,RGS1
5.80083946505897e-19,0.560968832869239,0.446,0.232,9.9751235441154e-15,0,IFT140
6.38279298856444e-19,0.316370199999622,1,0.989,1.09758508231354e-14,0,PTMA
1.04109622884795e-18,-0.709612729691723,0.206,0.444,1.79026907512694e-14,0,CTSC
1.08396382240667e-18,0.480957437122626,0.805,0.702,1.86398418901051e-14,0,FAM96A
1.26178395140279e-18,-0.461023067428051,0.045,0.223,2.16976368283224e-14,0,CSF2RB2
1.43019616661478e-18,0.597981081342661,0.529,0.306,2.45936532811078e-14,0,I830077J02RIK
1.47376005709759e-18,-0.60505353864133,0.731,0.854,2.53427779418501e-14,0,H2-Q7
1.59519260235027e-18,-0.513786365239033,0.088,0.293,2.74309319900152e-14,0,SMPDL3A
1.8936582104593e-18,-0.741108759896174,0.1,0.3,3.25633465870581e-14,0,CAR2
1.94156165787144e-18,0.387804984180574,0.941,0.793,3.33870942687573e-14,0,RAC2
2.14513813436808e-18,0.720056267415128,0.552,0.349,3.68877953585935e-14,0,CD24A
2.67689231316073e-18,0.490423967830413,0.731,0.551,4.60318402171119e-14,0,RSU1
2.8474051004708e-18,0.434431303659989,0.799,0.75,4.89639781076958e-14,0,SNX3
2.97392103952679e-18,0.488161058079296,0.923,0.781,5.11395461957026e-14,0,NAPSA
3.08375142540724e-18,0.567067607983583,0.939,0.863,5.30281895113029e-14,0,TBC1D4
3.13276112450774e-18,0.526263537618268,0.765,0.625,5.38709602970352e-14,0,MKRN1
3.30456362979216e-18,0.463746953147928,0.846,0.647,5.68252761779059e-14,0,LY86
3.6283217219608e-18,0.565066601820619,0.4,0.192,6.23926203308379e-14,0,BC035044
3.86108013131289e-18,0.554031250616824,0.654,0.503,6.63951339380564e-14,0,ZC3H13
4.46490889921459e-18,0.61248064007515,0.403,0.192,7.6778573430894e-14,0,PTPRO
4.73687624696035e-18,-1.68983915236485,0.081,0.256,8.14553239427301e-14,0,IL1B
5.25336282348657e-18,-0.663682670725416,0.473,0.686,9.03368271126751e-14,0,GLIPR1
5.49621963219096e-18,-0.591255163578276,0.127,0.345,9.45129927951558e-14,0,ST8SIA4
6.01374857489249e-18,0.523482560389377,0.511,0.363,1.03412420493851e-13,0,FBL
6.11987473826588e-18,0.480967189066364,0.839,0.671,1.0523736599922e-13,0,HMGN1
6.56346116557749e-18,-0.870336933835439,0.335,0.546,1.12865278203271e-13,0,ENO3
7.24011971279364e-18,0.542054133915036,0.249,0.08,1.24501098581199e-13,0,CNR1
8.07480438494761e-18,0.509378002168542,0.629,0.522,1.38854336203559e-13,0,KIF1B
8.59798222238778e-18,0.706241932480864,0.364,0.159,1.4785090229618e-13,0,MS4A6C
8.60445840818949e-18,0.449252861258281,0.217,0.065,1.47962266787226e-13,0,SLC28A2
8.7803058037983e-18,0.578877205930905,0.464,0.321,1.50986138602116e-13,0,PRR7
9.40452118842936e-18,-0.993788556609706,0.443,0.638,1.61720146356231e-13,0,RNASET2A
1.21392604145266e-17,-0.571981872495461,0.229,0.463,2.087467220882e-13,0,UNC93B1
1.46672206945716e-17,0.287706917670622,0.995,0.997,2.52217527063854e-13,0,RPS3A1
2.03653833554095e-17,0.518997066242813,0.541,0.295,3.50203132179621e-13,0,BMP2
2.20590319291875e-17,-0.599181134250263,0.928,0.956,3.79327113054309e-13,0,PSME2
2.24900372857332e-17,-0.585771421453508,0.229,0.446,3.86738681165468e-13,0,DOK1
2.31031402433299e-17,0.683983070611306,0.443,0.237,3.97281599624301e-13,0,RASGEF1B
2.39851321785835e-17,0.532942517629909,0.507,0.389,4.12448332942921e-13,0,NFKB1
2.47654699027525e-17,0.487923178233193,0.305,0.147,4.25867020447732e-13,0,MEX3A
2.74393333113821e-17,-0.865139769589272,0.276,0.49,4.71846775622527e-13,0,AHCYL2
2.8915306907012e-17,-2.0623372814813,0.853,0.864,4.97227617572978e-13,0,CCL5
3.11946891063483e-17,-0.471862691165053,0.038,0.2,5.36423873872766e-13,0,ARC
3.34822257018687e-17,-1.61453182371673,0.057,0.212,5.75760353169335e-13,0,SELENOM
3.35367776912903e-17,-0.35688506858988,0.002,0.112,5.76698429179428e-13,0,2200002D01RIK
3.36718743850473e-17,-0.472143560359183,0.011,0.141,5.79021551925274e-13,0,CDK1
3.92356798590218e-17,0.536032620494517,0.595,0.416,6.74696750855739e-13,0,POLD1
4.53416294506773e-17,-0.50329816501523,0.828,0.885,7.79694660033847e-13,0,ATOX1
4.75546136333945e-17,-0.603954479224862,0.066,0.247,8.17749136039852e-13,0,GCLC
5.0322096108921e-17,-0.565066226039876,0.475,0.702,8.65338764689005e-13,0,H2-Q6
5.11498363822684e-17,0.499782416833172,0.629,0.462,8.79572586429487e-13,0,ARHGAP1
6.06878014129413e-17,-0.471808149035965,0.149,0.368,1.04358743309694e-12,0,TBC1D10A
6.35132973199635e-17,0.39033487308746,0.167,0.051,1.09217466071409e-12,0,NHSL1
7.96675986492996e-17,0.362661532844951,0.989,0.92,1.36996402637336e-12,0,FABP5
8.29324189446891e-17,0.603397216550165,0.437,0.21,1.42610587617287e-12,0,HAS2
8.52406805571324e-17,0.439149712873937,0.824,0.625,1.46579874286045e-12,0,MFGE8
8.57366269494883e-17,-0.735807225593892,0.018,0.15,1.4743270370234e-12,0,BIRC5
1.06509475786812e-16,-0.32584296143146,0.075,0.255,1.83153694563002e-12,0,MYO1C
1.09408412863086e-16,0.391132615330299,0.201,0.062,1.88138706759363e-12,0,GMPR
1.2530063034309e-16,0.542542758432223,0.814,0.667,2.15466963937978e-12,0,OGFRL1
1.38519676151258e-16,0.6014721599146,0.572,0.364,2.38198435109703e-12,0,PGLYRP1
1.50109741848532e-16,-0.741468568130536,0.532,0.645,2.58128712082736e-12,0,SOCS2
1.60657679037396e-16,0.620340024630641,0.525,0.312,2.76266944872706e-12,0,NPTX2
1.68395635973349e-16,-0.373322382723698,0.045,0.208,2.89573135619772e-12,0,SPSB1
1.78216324685482e-16,0.531047033080705,0.186,0.05,3.06460791929155e-12,0,CNGB1
1.88823363973019e-16,-0.55849683484844,0.229,0.456,3.24700656688004e-12,0,PAPSS2
1.89378435859624e-16,-0.520452858372525,0.262,0.499,3.2565515830421e-12,0,RAB8B
1.96887683597511e-16,-0.40352686480003,0.048,0.212,3.38568060714281e-12,0,EXOC3L4
2.00122108460242e-16,-0.272417977306934,0.014,0.142,3.44129977708232e-12,0,SPINT1
2.02889741564759e-16,-0.353117487873741,0.079,0.264,3.48889199594759e-12,0,BAK1
2.10313608721357e-16,-0.799441128077036,0.563,0.698,3.61655281557246e-12,0,NPC2
2.13857870308293e-16,-0.545284718177063,0.183,0.404,3.6774999378214e-12,0,GFER
2.61498562528013e-16,-0.301286796988234,0.009,0.129,4.49672928123171e-12,0,ATXN1
2.78894445517821e-16,-0.743702764903998,0.903,0.954,4.79586888512444e-12,0,HSP90AA1
3.02469406057452e-16,-0.568150207276654,0.278,0.508,5.20126390656394e-12,0,SLC6A6
3.04554020728968e-16,-0.348104465889336,0.063,0.236,5.23711094045534e-12,0,ARPIN
3.22198358186025e-16,-0.390397237855564,0.043,0.202,5.54052296736688e-12,0,ARHGAP22
3.22553407528271e-16,-0.602242566260858,0.446,0.672,5.54662839585614e-12,0,SAT1
3.56355012745583e-16,0.398774718285404,0.686,0.58,6.12788079917304e-12,0,MINOS1
4.17256698319116e-16,0.504525097954441,0.491,0.347,7.17514618429552e-12,0,UBE2D1
4.40878086743357e-16,-0.542197443772261,0.878,0.92,7.58133957963877e-12,0,GADD45B
4.60216278184292e-16,0.235577401599765,1,0.999,7.91387911965709e-12,0,RPSA
4.73763302055285e-16,-0.73003106551808,0.335,0.555,8.14683374214267e-12,0,IRF1
4.84681126298547e-16,-0.676414026956609,0.235,0.453,8.33457664782982e-12,0,NSMCE3
5.12488260026524e-16,0.337555088174653,0.993,0.969,8.81274811941611e-12,0,CFL1
5.23733667923967e-16,0.534153933959506,0.448,0.263,9.00612415362053e-12,0,HVCN1
5.23959371409594e-16,0.618377997457238,0.672,0.569,9.01000535075938e-12,0,NFIL3
5.53734333142298e-16,-0.8413147377811,0.821,0.885,9.52201559271495e-12,0,TUBB5
6.35883742399168e-16,-0.580331802418301,0.38,0.589,1.09346568342961e-11,0,PGAP2
6.84993229974423e-16,0.527182845831346,0.812,0.656,1.17791435826402e-11,0,GNB4
7.0096182851408e-16,-1.06214754048561,0.057,0.21,1.20537396031281e-11,0,FABP1
7.0925783575603e-16,-0.450261909062099,0.009,0.126,1.21963977436607e-11,0,IL2RA
7.24892478747485e-16,-0.418288675477153,0.156,0.368,1.24652510645418e-11,0,GSDMD
8.11188392848701e-16,0.486880231648615,0.787,0.636,1.39491956034263e-11,0,CASP3
8.55377402908124e-16,-0.532908446165048,0.873,0.906,1.47090698204081e-11,0,CD83
9.15716077745221e-16,0.370275283125403,0.183,0.046,1.57466536729068e-11,0,AP1M2
1.00347521543091e-15,0.43732660186123,0.195,0.066,1.72557598045499e-11,0,CTXN1
1.07180380385088e-15,-0.329660039892943,0.016,0.143,1.84307382110197e-11,0,GALNT7
1.14192363259093e-15,-1.05153635417048,0.054,0.211,1.96365187860336e-11,0,SERPINB1A
1.16212020191248e-15,-0.572239065151973,0.448,0.627,1.9983818992087e-11,0,SCAMP2
1.19658746212363e-15,0.426642580108647,0.916,0.824,2.05765179986779e-11,0,YWHAH
1.26137586680405e-15,-0.642026171087925,0.333,0.547,2.16906194055624e-11,0,PFKFB3
1.30283217907655e-15,-0.413062616303642,0.009,0.125,2.24035021514004e-11,0,KIF11
1.30479286318622e-15,0.644683776695225,0.394,0.183,2.24372180753502e-11,0,PRG2
1.32535857818219e-15,0.516989760074889,0.633,0.45,2.27908661104209e-11,0,ANXA6
1.3590928476842e-15,0.508352878718678,0.457,0.289,2.33709606087774e-11,0,SEC31A
1.52635447430161e-15,-0.374272373280401,0.029,0.171,2.62471915400904e-11,0,PVR
1.55121271582074e-15,-0.332142782607582,0.029,0.171,2.66746538612535e-11,0,FMNL2
1.64539083983804e-15,0.386446122145109,0.907,0.88,2.82941408818549e-11,0,GNAI2
1.67303412559962e-15,0.431462702123685,0.787,0.63,2.87694948238111e-11,0,SARAF
1.87321391923812e-15,0.447578889055834,0.846,0.684,3.22117865552188e-11,0,LDHA
2.1258106239692e-15,-0.549669289145066,0.138,0.337,3.65554394897744e-11,0,FLNB
2.31713265010444e-15,-0.541152648018427,0.362,0.584,3.98454130511959e-11,0,TAP1
2.38102217180935e-15,0.422673219463039,0.256,0.113,4.09440572664335e-11,0,RANGRF
2.42562399811743e-15,-0.533533245605046,0.233,0.452,4.17110302716273e-11,0,FAM177A
2.43239917149991e-15,-1.20195331926049,0.495,0.556,4.18275361531124e-11,0,S100A10
2.4709772842706e-15,-0.264993878627854,0.007,0.116,4.24909253803172e-11,0,GBP3
2.47380210930041e-15,-0.298051571463474,0.07,0.233,4.25395010715298e-11,0,ARL5A
